200
 4.4833584e-001	 3.7241496e+000	 2.3846429e+002	 7.1032086e+001	 3.7241496e+000
 4.5390544e-001	 3.6816422e+000	 2.3248945e+002	 7.0920908e+001	 3.6816422e+000
 4.5940753e-001	 3.6388243e+000	 2.2664017e+002	 7.0811060e+001	 3.6388243e+000
 4.6484449e-001	 3.5957512e+000	 2.2092404e+002	 7.0702496e+001	 3.5957512e+000
 4.7021860e-001	 3.5524742e+000	 2.1534807e+002	 7.0595171e+001	 3.5524742e+000
 4.7553197e-001	 3.5090416e+000	 2.0991876e+002	 7.0489044e+001	 3.5090416e+000
 4.8078663e-001	 3.4654982e+000	 2.0464211e+002	 7.0384075e+001	 3.4654982e+000
 4.8598447e-001	 3.4219035e+000	 1.9952270e+002	 7.0280227e+001	 3.4219035e+000
 4.9112731e-001	 3.3783633e+000	 1.9456198e+002	 7.0177465e+001	 3.3783633e+000
 4.9621684e-001	 3.3349858e+000	 1.8976071e+002	 7.0075756e+001	 3.3349858e+000
 5.0125471e-001	 3.2918725e+000	 1.8511959e+002	 6.9975068e+001	 3.2918725e+000
 5.0624244e-001	 3.2491188e+000	 1.8063921e+002	 6.9875373e+001	 3.2491188e+000
 5.1118151e-001	 3.2068146e+000	 1.7632010e+002	 6.9776641e+001	 3.2068146e+000
 5.1607331e-001	 3.1650443e+000	 1.7216268e+002	 6.9678845e+001	 3.1650443e+000
 5.2091917e-001	 3.1238876e+000	 1.6816733e+002	 6.9581959e+001	 3.1238876e+000
 5.2572037e-001	 3.0834196e+000	 1.6433437e+002	 6.9485960e+001	 3.0834196e+000
 5.3047812e-001	 3.0437112e+000	 1.6066404e+002	 6.9390823e+001	 3.0437112e+000
 5.3519357e-001	 3.0048293e+000	 1.5715655e+002	 6.9296526e+001	 3.0048293e+000
 5.3986784e-001	 2.9668371e+000	 1.5381203e+002	 6.9203047e+001	 2.9668371e+000
 5.4450199e-001	 2.9297944e+000	 1.5063062e+002	 6.9110367e+001	 2.9297944e+000
 5.4909702e-001	 2.8937577e+000	 1.4761235e+002	 6.9018465e+001	 2.8937577e+000
 5.5365392e-001	 2.8587807e+000	 1.4475728e+002	 6.8927322e+001	 2.8587807e+000
 5.5817362e-001	 2.8249141e+000	 1.4206539e+002	 6.8836920e+001	 2.8249141e+000
 5.6265701e-001	 2.7922059e+000	 1.3953663e+002	 6.8747243e+001	 2.7922059e+000
 5.6710496e-001	 2.7607017e+000	 1.3717096e+002	 6.8658272e+001	 2.7607017e+000
 5.7151830e-001	 2.7304447e+000	 1.3496826e+002	 6.8569993e+001	 2.7304447e+000
 5.7589781e-001	 2.7014761e+000	 1.3292843e+002	 6.8482389e+001	 2.7014761e+000
 5.8024427e-001	 2.6738334e+000	 1.3105119e+002	 6.8395446e+001	 2.6738334e+000
 5.8455842e-001	 2.6475014e+000	 1.2933124e+002	 6.8309150e+001	 2.6475014e+000
 5.8884095e-001	 2.6223981e+000	 1.2775689e+002	 6.8223485e+001	 2.6223981e+000
 5.9309257e-001	 2.5984403e+000	 1.2631645e+002	 6.8138439e+001	 2.5984403e+000
 5.9731392e-001	 2.5755481e+000	 1.2499873e+002	 6.8053998e+001	 2.5755481e+000
 6.0150565e-001	 2.5536448e+000	 1.2379300e+002	 6.7970150e+001	 2.5536448e+000
 6.0566837e-001	 2.5326569e+000	 1.2268893e+002	 6.7886883e+001	 2.5326569e+000
 6.0980267e-001	 2.5125135e+000	 1.2167662e+002	 6.7804183e+001	 2.5125135e+000
 6.1390913e-001	 2.4931465e+000	 1.2074655e+002	 6.7722041e+001	 2.4931465e+000
 6.1798831e-001	 2.4744907e+000	 1.1988955e+002	 6.7640445e+001	 2.4744907e+000
 6.2204073e-001	 2.4564829e+000	 1.1909683e+002	 6.7559383e+001	 2.4564829e+000
 6.2606693e-001	 2.4390626e+000	 1.1835991e+002	 6.7478847e+001	 2.4390626e+000
 6.3006740e-001	 2.4221715e+000	 1.1767063e+002	 6.7398826e+001	 2.4221715e+000
 6.3404262e-001	 2.4057532e+000	 1.1702115e+002	 6.7319309e+001	 2.4057532e+000
 6.3799308e-001	 2.3897537e+000	 1.1640389e+002	 6.7240288e+001	 2.3897537e+000
 6.4191923e-001	 2.3741206e+000	 1.1581157e+002	 6.7161754e+001	 2.3741206e+000
 6.4582151e-001	 2.3588036e+000	 1.1523715e+002	 6.7083698e+001	 2.3588036e+000
 6.4970036e-001	 2.3437542e+000	 1.1467386e+002	 6.7006110e+001	 2.3437542e+000
 6.5355618e-001	 2.3289252e+000	 1.1411516e+002	 6.6928984e+001	 2.3289252e+000
 6.5738939e-001	 2.3142716e+000	 1.1355474e+002	 6.6852310e+001	 2.3142716e+000
 6.6120037e-001	 2.2997495e+000	 1.1298651e+002	 6.6776081e+001	 2.2997495e+000
 6.6498952e-001	 2.2853168e+000	 1.1240458e+002	 6.6700289e+001	 2.2853168e+000
 6.6875719e-001	 2.2709325e+000	 1.1180328e+002	 6.6624927e+001	 2.2709325e+000
 6.7250376e-001	 2.2565573e+000	 1.1117713e+002	 6.6549988e+001	 2.2565573e+000
 6.7622957e-001	 2.2421529e+000	 1.1052080e+002	 6.6475464e+001	 2.2421529e+000
 6.7993497e-001	 2.2276825e+000	 1.0982919e+002	 6.6401349e+001	 2.2276825e+000
 6.8362028e-001	 2.2131195e+000	 1.0909871e+002	 6.6327636e+001	 2.2131195e+000
 6.8728583e-001	 2.1984723e+000	 1.0833113e+002	 6.6254319e+001	 2.1984723e+000
 6.9093193e-001	 2.1837571e+000	 1.0752941e+002	 6.6181391e+001	 2.1837571e+000
 6.9455890e-001	 2.1689897e+000	 1.0669641e+002	 6.6108847e+001	 2.1689897e+000
 6.9816702e-001	 2.1541854e+000	 1.0583488e+002	 6.6036679e+001	 2.1541854e+000
 7.0175659e-001	 2.1393589e+000	 1.0494752e+002	 6.5964883e+001	 2.1393589e+000
 7.0532789e-001	 2.1245245e+000	 1.0403694e+002	 6.5893453e+001	 2.1245245e+000
 7.0888121e-001	 2.1096963e+000	 1.0310568e+002	 6.5822383e+001	 2.1096963e+000
 7.1241679e-001	 2.0948875e+000	 1.0215618e+002	 6.5751668e+001	 2.0948875e+000
 7.1593492e-001	 2.0801115e+000	 1.0119083e+002	 6.5681302e+001	 2.0801115e+000
 7.1943585e-001	 2.0653808e+000	 1.0021196e+002	 6.5611281e+001	 2.0653808e+000
 7.2291982e-001	 2.0507078e+000	 9.9221808e+001	 6.5541599e+001	 2.0507078e+000
 7.2638708e-001	 2.0361045e+000	 9.8222569e+001	 6.5472252e+001	 2.0361045e+000
 7.2983787e-001	 2.0215826e+000	 9.7216368e+001	 6.5403234e+001	 2.0215826e+000
 7.3327242e-001	 2.0071532e+000	 9.6205269e+001	 6.5334541e+001	 2.0071532e+000
 7.3669096e-001	 1.9928274e+000	 9.5191283e+001	 6.5266169e+001	 1.9928274e+000
 7.4009371e-001	 1.9786158e+000	 9.4176364e+001	 6.5198112e+001	 1.9786158e+000
 7.4348088e-001	 1.9645289e+000	 9.3162411e+001	 6.5130368e+001	 1.9645289e+000
 7.4685269e-001	 1.9505766e+000	 9.2151274e+001	 6.5062930e+001	 1.9505766e+000
 7.5020935e-001	 1.9367688e+000	 9.1144751e+001	 6.4995796e+001	 1.9367688e+000
 7.5355106e-001	 1.9231151e+000	 9.0144592e+001	 6.4928961e+001	 1.9231151e+000
 7.5687801e-001	 1.9096247e+000	 8.9152503e+001	 6.4862422e+001	 1.9096247e+000
 7.6019040e-001	 1.8963065e+000	 8.8170141e+001	 6.4796174e+001	 1.8963065e+000
 7.6348842e-001	 1.8831694e+000	 8.7199121e+001	 6.4730213e+001	 1.8831694e+000
 7.6677226e-001	 1.8702219e+000	 8.6241017e+001	 6.4664536e+001	 1.8702219e+000
 7.7004209e-001	 1.8574724e+000	 8.5297361e+001	 6.4599139e+001	 1.8574724e+000
 7.7329810e-001	 1.8449288e+000	 8.4369645e+001	 6.4534019e+001	 1.8449288e+000
 7.7654045e-001	 1.8325992e+000	 8.3459322e+001	 6.4469172e+001	 1.8325992e+000
 7.7976933e-001	 1.8204910e+000	 8.2567811e+001	 6.4404594e+001	 1.8204910e+000
 7.8298488e-001	 1.8086119e+000	 8.1696493e+001	 6.4340283e+001	 1.8086119e+000
 7.8618729e-001	 1.7969690e+000	 8.0846713e+001	 6.4276235e+001	 1.7969690e+000
 7.8937670e-001	 1.7855687e+000	 8.0019678e+001	 6.4212447e+001	 1.7855687e+000
 7.9255328e-001	 1.7744084e+000	 7.9215363e+001	 6.4148916e+001	 1.7744084e+000
 7.9571718e-001	 1.7634801e+000	 7.8432986e+001	 6.4085638e+001	 1.7634801e+000
 7.9886855e-001	 1.7527758e+000	 7.7671766e+001	 6.4022611e+001	 1.7527758e+000
 8.0200753e-001	 1.7422879e+000	 7.6930943e+001	 6.3959832e+001	 1.7422879e+000
 8.0513428e-001	 1.7320085e+000	 7.6209772e+001	 6.3897297e+001	 1.7320085e+000
 8.0824893e-001	 1.7219305e+000	 7.5507524e+001	 6.3835004e+001	 1.7219305e+000
 8.1135162e-001	 1.7120464e+000	 7.4823489e+001	 6.3772951e+001	 1.7120464e+000
 8.1444250e-001	 1.7023492e+000	 7.4156969e+001	 6.3711133e+001	 1.7023492e+000
 8.1752169e-001	 1.6928320e+000	 7.3507282e+001	 6.3649550e+001	 1.6928320e+000
 8.2058932e-001	 1.6834878e+000	 7.2873761e+001	 6.3588198e+001	 1.6834878e+000
 8.2364553e-001	 1.6743101e+000	 7.2255753e+001	 6.3527074e+001	 1.6743101e+000
 8.2669044e-001	 1.6652924e+000	 7.1652620e+001	 6.3466176e+001	 1.6652924e+000
 8.2972418e-001	 1.6564282e+000	 7.1063734e+001	 6.3405502e+001	 1.6564282e+000
 8.3274686e-001	 1.6477113e+000	 7.0488484e+001	 6.3345048e+001	 1.6477113e+000
 8.3575861e-001	 1.6391356e+000	 6.9926271e+001	 6.3284814e+001	 1.6391356e+000
 8.3875955e-001	 1.6306951e+000	 6.9376505e+001	 6.3224796e+001	 1.6306951e+000
 8.4174979e-001	 1.6223838e+000	 6.8838612e+001	 6.3164991e+001	 1.6223838e+000
 8.4472945e-001	 1.6141962e+000	 6.8312029e+001	 6.3105399e+001	 1.6141962e+000
 8.4769863e-001	 1.6061264e+000	 6.7796203e+001	 6.3046015e+001	 1.6061264e+000
 8.5065745e-001	 1.5981691e+000	 6.7290593e+001	 6.2986840e+001	 1.5981691e+000
 8.5360601e-001	 1.5903187e+000	 6.6794668e+001	 6.2927869e+001	 1.5903187e+000
 8.5654442e-001	 1.5825700e+000	 6.6307909e+001	 6.2869101e+001	 1.5825700e+000
 8.5947278e-001	 1.5749179e+000	 6.5829808e+001	 6.2810534e+001	 1.5749179e+000
 8.6239121e-001	 1.5673570e+000	 6.5359864e+001	 6.2752166e+001	 1.5673570e+000
 8.6529979e-001	 1.5598826e+000	 6.4897588e+001	 6.2693995e+001	 1.5598826e+000
 8.6819862e-001	 1.5524897e+000	 6.4442500e+001	 6.2636019e+001	 1.5524897e+000
 8.7108781e-001	 1.5451734e+000	 6.3994130e+001	 6.2578236e+001	 1.5451734e+000
 8.7396745e-001	 1.5379291e+000	 6.3552016e+001	 6.2520644e+001	 1.5379291e+000
 8.7683763e-001	 1.5307522e+000	 6.3115705e+001	 6.2463241e+001	 1.5307522e+000
 8.7969844e-001	 1.5236381e+000	 6.2684754e+001	 6.2406025e+001	 1.5236381e+000
 8.8254998e-001	 1.5165823e+000	 6.2258728e+001	 6.2348994e+001	 1.5165823e+000
 8.8539234e-001	 1.5095805e+000	 6.1837198e+001	 6.2292148e+001	 1.5095805e+000
 8.8822560e-001	 1.5026285e+000	 6.1419746e+001	 6.2235483e+001	 1.5026285e+000
 8.9104986e-001	 1.4957220e+000	 6.1005961e+001	 6.2178999e+001	 1.4957220e+000
 8.9386519e-001	 1.4888568e+000	 6.0595438e+001	 6.2122692e+001	 1.4888568e+000
 8.9667168e-001	 1.4820290e+000	 6.0187782e+001	 6.2066563e+001	 1.4820290e+000
 8.9946941e-001	 1.4752346e+000	 5.9782604e+001	 6.2010609e+001	 1.4752346e+000
 9.0225847e-001	 1.4684697e+000	 5.9379522e+001	 6.1954828e+001	 1.4684697e+000
 9.0503894e-001	 1.4617304e+000	 5.8978161e+001	 6.1899220e+001	 1.4617304e+000
 9.0781089e-001	 1.4550130e+000	 5.8578154e+001	 6.1843781e+001	 1.4550130e+000
 9.1057439e-001	 1.4483138e+000	 5.8179140e+001	 6.1788512e+001	 1.4483138e+000
 9.1332954e-001	 1.4416291e+000	 5.7780763e+001	 6.1733409e+001	 1.4416291e+000
 9.1607641e-001	 1.4349555e+000	 5.7382675e+001	 6.1678472e+001	 1.4349555e+000
 9.1881506e-001	 1.4282893e+000	 5.6984534e+001	 6.1623700e+001	 1.4282893e+000
 9.2154557e-001	 1.4216273e+000	 5.6586005e+001	 6.1569090e+001	 1.4216273e+000
 9.2426801e-001	 1.4149659e+000	 5.6186758e+001	 6.1514642e+001	 1.4149659e+000
 9.2698246e-001	 1.4083020e+000	 5.5786467e+001	 6.1460353e+001	 1.4083020e+000
 9.2968898e-001	 1.4016322e+000	 5.5384815e+001	 6.1406223e+001	 1.4016322e+000
 9.3238765e-001	 1.3949533e+000	 5.4981488e+001	 6.1352251e+001	 1.3949533e+000
 9.3507853e-001	 1.3882622e+000	 5.4576180e+001	 6.1298434e+001	 1.3882622e+000
 9.3776169e-001	 1.3815558e+000	 5.4168588e+001	 6.1244771e+001	 1.3815558e+000
 9.4043719e-001	 1.3748310e+000	 5.3758415e+001	 6.1191261e+001	 1.3748310e+000
 9.4310510e-001	 1.3680850e+000	 5.3345369e+001	 6.1137904e+001	 1.3680850e+000
 9.4576549e-001	 1.3613146e+000	 5.2929164e+001	 6.1084696e+001	 1.3613146e+000
 9.4841841e-001	 1.3545172e+000	 5.2509518e+001	 6.1031638e+001	 1.3545172e+000
 9.5106394e-001	 1.3476897e+000	 5.2086152e+001	 6.0978728e+001	 1.3476897e+000
 9.5370212e-001	 1.3408295e+000	 5.1658796e+001	 6.0925965e+001	 1.3408295e+000
 9.5633303e-001	 1.3339338e+000	 5.1227181e+001	 6.0873347e+001	 1.3339338e+000
 9.5895672e-001	 1.3269999e+000	 5.0791044e+001	 6.0820874e+001	 1.3269999e+000
 9.6157325e-001	 1.3200252e+000	 5.0350126e+001	 6.0768544e+001	 1.3200252e+000
 9.6418268e-001	 1.3130070e+000	 4.9904173e+001	 6.0716356e+001	 1.3130070e+000
 9.6678507e-001	 1.3059428e+000	 4.9452933e+001	 6.0664308e+001	 1.3059428e+000
 9.6938047e-001	 1.2988301e+000	 4.8996161e+001	 6.0612401e+001	 1.2988301e+000
 9.7196894e-001	 1.2916663e+000	 4.8533615e+001	 6.0560632e+001	 1.2916663e+000
 9.7455053e-001	 1.2844491e+000	 4.8065056e+001	 6.0509000e+001	 1.2844491e+000
 9.7712531e-001	 1.2771761e+000	 4.7590249e+001	 6.0457505e+001	 1.2771761e+000
 9.7969332e-001	 1.2698448e+000	 4.7108966e+001	 6.0406145e+001	 1.2698448e+000
 9.8225461e-001	 1.2624530e+000	 4.6620978e+001	 6.0354920e+001	 1.2624530e+000
 9.8480924e-001	 1.2549984e+000	 4.6126063e+001	 6.0303827e+001	 1.2549984e+000
 9.8735727e-001	 1.2474788e+000	 4.5624001e+001	 6.0252867e+001	 1.2474788e+000
 9.8989873e-001	 1.2398918e+000	 4.5114577e+001	 6.0202038e+001	 1.2398918e+000
 9.9243369e-001	 1.2322355e+000	 4.4597577e+001	 6.0151339e+001	 1.2322355e+000
 9.9496218e-001	 1.2245075e+000	 4.4072793e+001	 6.0100770e+001	 1.2245075e+000
 9.9748427e-001	 1.2167058e+000	 4.3540019e+001	 6.0050328e+001	 1.2167058e+000
 1.0000000e+000	 1.2088284e+000	 4.2999053e+001	 6.0000014e+001	 1.2088284e+000
